Property,Field,Mown,Year,Date,Time ,Surveyor,Point,<50_Males,<50_Females,<50_Total,>50_Male,>50_Females,>50_Total,Total_Counts ,Notes
Bullitt Reservation,Main Field,N,2023,5/3/2023,8:41,Joan and Gary Gemme,D,0,0,0,0,0,0,0,
Bullitt Reservation,Main Field,N,2023,5/10/2023,7:50,Joan and Gary Gemme,D,0,0,0,0,0,0,0,
Bullitt Reservation,Main Field,N,2023,5/17/2023,7:56,Joan and Gary Gemme,D,0,0,0,0,0,0,0,
Bullitt Reservation,Main Field,N,2023,5/24/2023,7:22,Joan and Gary Gemme,D,0,0,0,0,0,0,0,
Bullitt Reservation,Main Field,N,2023,5/31/2023,8:26,Joan and Gary Gemme,D,0,0,0,0,0,0,0,
Bullitt Reservation,Main Field,N,2023,6/7/2023,7:56,Joan and Gary Gemme,D,0,0,0,0,0,0,0,
Bullitt Reservation,Main Field,N,2023,6/14/2023,8:09,Joan and Gary Gemme,D,0,0,0,0,0,0,0,
Bullitt Reservation,Main Field,N,2023,6/21/2023,8:10,Joan and Gary Gemme,D,0,0,0,0,0,0,0,
Bullitt Reservation,Main Field,N,2023,6/28/2023,8:11,Joan and Gary Gemme,D,0,0,0,0,0,0,0,
Bullitt Reservation,Main Field,N,2023,7/19/2023,8:03,Joan and Gary Gemme,D,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/6/2023,6:05,Alexandra Aird and Peter Oehlkers,A,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/6/2023,8:45,Rajan Desai,A,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/13/2023,7:40,Rajan Desai,A,1,0,1,0,0,0,1,
Charles River Peninsula,Main Field,N,2023,5/21/2023,6:05,Alexandra Aird,A,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/20/2023,9:45,Rajan Desai,A,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,6/19/2023,4:30,Alexandra Aird,A,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,6/12/2023,6:36,Peter Oehlkers,A,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,7/11/2023,6:48,Peter Oehlkers,A,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/6/2023,6:20,Alexandra Aird and Peter Oehlkers,B,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/6/2023,8:35,Rajan Desai,B,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/13/2023,8:00,Rajan Desai,B,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/21/2023,6:25,Alexandra Aird,B,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/20/2023,10:00,Rajan Desai,B,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,6/19/2023,4:45,Alexandra Aird,B,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,6/12/2023,6:47,Peter Oehlkers,B,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,7/11/2023,6:59,Peter Oehlkers,B,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/6/2023,6:50,Alexandra Aird and Peter Oehlkers,C,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/6/2023,8:55,Rajan Desai,C,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/13/2023,8:10,Rajan Desai,C,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/21/2023,7:00,Alexandra Aird,C,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,5/20/2023,10:10,Rajan Desai,C,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,6/19/2023,5:00,Alexandra Aird,C,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,6/12/2023,7:01,Peter Oehlkers,C,0,0,0,0,0,0,0,
Charles River Peninsula,Main Field,N,2023,7/11/2023,7:10,Peter Oehlkers,C,0,0,0,0,0,0,0,
Chestnut Hill Farm,Main Field,N,2023,5/15/2023,8:50,Mari Badger,A,1,0,1,0,0,0,1,
Chestnut Hill Farm,Main Field,N,2023,5/25/2023,8:15,Mari Badger,A,2,0,2,0,0,0,2,
Chestnut Hill Farm,Main Field,N,2023,5/14/2023,6:34,Samantha Harding-Commane,A,0,0,0,2,0,2,2,
Chestnut Hill Farm,Main Field,N,2023,5/28/2023,7:53,Samantha Harding-Commane,A,0,0,0,2,0,2,2,
Chestnut Hill Farm,Main Field,N,2023,6/2/2023,9:20,Mari Badger,A,1,0,1,0,0,0,1,
Chestnut Hill Farm,Main Field,N,2023,6/20/2023,8:34,Mari Badger,A,1,0,1,0,0,0,1,
Chestnut Hill Farm,Main Field,N,2023,5/15/2023,10:03,Mari Badger,B,2,0,2,0,0,0,2,
Chestnut Hill Farm,Main Field,N,2023,5/25/2023,8:23,Mari Badger,B,4,2,6,0,0,0,6,
Chestnut Hill Farm,Main Field,N,2023,5/14/2023,6:43,Samantha Harding-Commane,B,2,0,2,0,0,0,2,
Chestnut Hill Farm,Main Field,N,2023,5/28/2023,8:03,Samantha Harding-Commane,B,1,1,2,0,0,0,2,
Chestnut Hill Farm,Main Field,N,2023,6/2/2023,9:34,Mari Badger,B,1,0,1,0,0,0,1,
Chestnut Hill Farm,Main Field,N,2023,6/20/2023,8:50,Mari Badger,B,3,0,3,0,0,0,3,
Chestnut Hill Farm,Main Field,N,2023,5/15/2023,9:55,Mari Badger,C,1,1,2,0,0,0,2,
Chestnut Hill Farm,Main Field,N,2023,5/25/2023,8:32,Mari Badger,C,8,0,8,0,0,0,8,
Chestnut Hill Farm,Main Field,N,2023,5/14/2023,6:53,Samantha Harding-Commane,C,3,0,3,0,0,0,3,
Chestnut Hill Farm,Main Field,N,2023,5/28/2023,8:17,Samantha Harding-Commane,C,5,0,5,2,0,2,7,
Chestnut Hill Farm,Main Field,N,2023,6/2/2023,9:44,Mari Badger,C,4,0,4,0,0,0,4,
Chestnut Hill Farm,Main Field,N,2023,6/20/2023,9:06,Mari Badger,C,4,0,4,0,0,0,4,
Chestnut Hill Farm,Main Field,N,2023,5/15/2023,9:40,Mari Badger,D,2,0,2,0,0,0,2,
Chestnut Hill Farm,Main Field,N,2023,5/25/2023,8:47,Mari Badger,D,11,0,11,0,0,0,11,
Chestnut Hill Farm,Main Field,N,2023,5/14/2023,7:02,Samantha Harding-Commane,D,0,0,0,1,0,1,1,
Chestnut Hill Farm,Main Field,N,2023,5/28/2023,8:30,Samantha Harding-Commane,D,2,0,2,4,0,4,6,
Chestnut Hill Farm,Main Field,N,2023,6/2/2023,9:56,Mari Badger,D,5,0,5,0,0,0,5,
Chestnut Hill Farm,Main Field,N,2023,6/20/2023,9:15,Mari Badger,D,1,0,1,0,0,0,1,
Chestnut Hill Farm,Main Field,N,2023,5/15/2023,9:22,Mari Badger,E,0,0,0,0,0,0,0,
Chestnut Hill Farm,Main Field,N,2023,5/25/2023,9:02,Mari Badger,E,4,0,4,0,0,0,4,
Chestnut Hill Farm,Main Field,N,2023,5/14/2023,7:17,Samantha Harding-Commane,E,2,0,2,0,0,0,2,
Chestnut Hill Farm,Main Field,N,2023,5/28/2023,8:45,Samantha Harding-Commane,E,0,0,0,0,0,0,0,
Chestnut Hill Farm,Main Field,N,2023,6/2/2023,10:06,Mari Badger,E,1,0,1,0,0,0,1,
Chestnut Hill Farm,Main Field,N,2023,6/20/2023,9:30,Mari Badger,E,1,0,1,0,0,0,1,
Chestnut Hill Farm,Main Field,N,2023,5/15/2023,9:05,Mari Badger,F,1,0,1,0,0,0,1,
Chestnut Hill Farm,Main Field,N,2023,5/25/2023,9:14,Mari Badger,F,0,0,0,5,0,5,5,
Chestnut Hill Farm,Main Field,N,2023,5/14/2023,7:33,Samantha Harding-Commane,F,3,0,3,2,0,2,5,
Chestnut Hill Farm,Main Field,N,2023,5/28/2023,8:56,Samantha Harding-Commane,F,0,0,0,0,0,0,0,
Chestnut Hill Farm,Main Field,N,2023,6/2/2023,10:15,Mari Badger,F,2,0,2,0,0,0,2,
Chestnut Hill Farm,Main Field,N,2023,6/20/2023,9:44,Mari Badger,F,2,0,2,0,0,0,2,
Dexter Drumlin,Main Field,N,2023,5/3/2023,6:35,Scott Handler & Marion Larson,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/8/2023,6:42,Scott Handler & Marion Larson,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/11/2023,6:50,Eric Mueller,A,1,0,1,1,0,1,2,
Dexter Drumlin,Main Field,N,2023,5/15/2023,6:45,Scott Handler & Marion Larson,A,0,0,0,3,0,3,3,
Dexter Drumlin,Main Field,N,2023,5/18/2023,7:20,Eric Mueller,A,2,0,2,2,0,2,4,
Dexter Drumlin,Main Field,N,2023,5/22/2023,7:01,Scott Handler & Marion Larson,A,0,0,0,4,1,5,5,
Dexter Drumlin,Main Field,N,2023,5/23/2023,7:20,Ed Bogle,A,7,0,7,1,0,1,8,
Dexter Drumlin,Main Field,N,2023,5/25/2023,7:17,Eric Mueller,A,1,0,1,2,0,2,3,
Dexter Drumlin,Main Field,N,2023,5/29/2023,6:49,Scott Handler & Marion Larson,A,0,0,0,3,0,3,3,
Dexter Drumlin,Main Field,N,2023,5/30/2023,5:57,Valerie Burdette & Becky Harris,A,0,0,0,1,0,1,1,
Dexter Drumlin,Main Field,N,2023,6/6/2023,7:06,Scott Handler & Marion Larson,A,2,0,2,0,0,0,2,
Dexter Drumlin,Main Field,N,2023,6/7/2023,7:11,Ed Bogle,A,1,0,1,0,0,0,1,
Dexter Drumlin,Main Field,N,2023,6/8/2023,6:32,Eric Mueller,A,1,0,1,4,0,4,5,
Dexter Drumlin,Main Field,N,2023,6/12/2023,6:50,Scott Handler & Marion Larson,A,0,0,0,4,0,4,4,
Dexter Drumlin,Main Field,N,2023,6/15/2023,7:40,Eric Mueller,A,1,0,1,0,0,0,1,
Dexter Drumlin,Main Field,N,2023,6/22/2023,6:47,Eric Mueller,A,1,0,1,8,1,9,10,
Dexter Drumlin,Main Field,N,2023,6/26/2023,6:52,Scott Handler & Marion Larson,A,0,0,0,1,0,1,1,
Dexter Drumlin,Main Field,N,2023,6/29/2023,6:56,Eric Mueller,A,1,0,1,4,1,5,6,
Dexter Drumlin,Main Field,Y,2023,7/6/2023,6:45,Eric Mueller,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,Y,2023,7/9/2023,6:52,Scott Handler & Marion Larson,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,Y,2023,7/13/2023,6:30,Eric Mueller,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,Y,2023,7/17/2023,6:37,Scott Handler & Marion Larson,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,Y,2023,7/20/2023,6:53,Eric Mueller,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,Y,2023,7/23/2023,7:45,Ed Bogle,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,Y,2023,7/24/2023,6:49,Scott Handler & Marion Larson,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,Y,2023,7/27/2023,6:34,Eric Mueller,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/27/2023,6:09,Valerie Burdette & Becky Harris,A,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/3/2023,7:05,Scott Handler & Marion Larson,B,2,0,2,0,0,0,2,
Dexter Drumlin,Main Field,N,2023,5/8/2023,7:11,Scott Handler & Marion Larson,B,1,0,1,1,0,1,2,
Dexter Drumlin,Main Field,N,2023,5/11/2023,7:00,Eric Mueller,B,2,0,2,0,0,0,2,
Dexter Drumlin,Main Field,N,2023,5/15/2023,7:18,Scott Handler & Marion Larson,B,5,0,5,0,0,0,5,* Males Displaying 
Dexter Drumlin,Main Field,N,2023,5/18/2023,7:29,Eric Mueller,B,3,0,3,1,0,1,4,
Dexter Drumlin,Main Field,N,2023,5/22/2023,7:30,Scott Handler & Marion Larson,B,3,0,3,1,0,1,4,
Dexter Drumlin,Main Field,N,2023,5/23/2023,7:31,Ed Bogle,B,7,0,7,0,0,0,7,
Dexter Drumlin,Main Field,N,2023,5/25/2023,7:26,Eric Mueller,B,4,0,4,1,0,1,5,
Dexter Drumlin,Main Field,N,2023,5/29/2023,7:17,Scott Handler & Marion Larson,B,6,0,6,1,1,2,8,
Dexter Drumlin,Main Field,N,2023,5/30/2023,6:09,Valerie Burdette & Becky Harris,B,1,0,1,1,0,1,2,
Dexter Drumlin,Main Field,N,2023,6/6/2023,7:35,Scott Handler & Marion Larson,B,3,0,3,5,0,5,8,
Dexter Drumlin,Main Field,N,2023,6/7/2023,7:26,Ed Bogle,B,9,0,9,0,0,0,9,
Dexter Drumlin,Main Field,N,2023,6/8/2023,6:43,Eric Mueller,B,2,0,2,1,0,1,3,
Dexter Drumlin,Main Field,N,2023,6/12/2023,7:18,Scott Handler & Marion Larson,B,3,0,3,0,1,1,4,
Dexter Drumlin,Main Field,N,2023,6/15/2023,7:50,Eric Mueller,B,2,0,2,1,0,1,3,
Dexter Drumlin,Main Field,N,2023,6/22/2023,6:57,Eric Mueller,B,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/26/2023,7:21,Scott Handler & Marion Larson,B,2,0,4,0,0,2,6,*4 Immature Bobo Sex Unknowns
Dexter Drumlin,Main Field,N,2023,6/29/2023,7:06,Eric Mueller,B,0,0,0,1,0,1,1,
Dexter Drumlin,Main Field,N,2023,7/6/2023,6:57,Eric Mueller,B,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/9/2023,7:24,Scott Handler & Marion Larson,B,4,0,6,0,0,4,10,* 2 immature within 50 meters and 4 beyond 50 meter
Dexter Drumlin,Main Field,N,2023,7/13/2023,6:40,Eric Mueller,B,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/17/2023,7:04,Scott Handler & Marion Larson,B,2,N/A,13,1,N/A,4,17,*11 immature/female within 50M. 3 immature/female beyond
Dexter Drumlin,Main Field,N,2023,7/20/2023,7:02,Eric Mueller,B,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/23/2023,7:55,Ed Bogle,B,6,N/A,15,0,0,0,15,*Within 50m 6 Males and then 9 mix between F+J
Dexter Drumlin,Main Field,N,2023,7/24/2023,7:18,Scott Handler & Marion Larson,B,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/27/2023,6:43,Eric Mueller,B,N/A,N/A,18,N/A,N/A,6,24,* Mixed Flock
Dexter Drumlin,Main Field,N,2023,6/27/2023,6:27,Valerie Burdette & Becky Harris,B,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/3/2023,6:55,Scott Handler & Marion Larson,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/8/2023,7:02,Scott Handler & Marion Larson,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/11/2023,7:10,Eric Mueller,C,1,0,1,1,0,1,2,
Dexter Drumlin,Main Field,N,2023,5/15/2023,7:05,Scott Handler & Marion Larson,C,0,0,0,1,0,1,1,
Dexter Drumlin,Main Field,N,2023,5/18/2023,7:42,Eric Mueller,C,0,0,0,2,0,2,2,
Dexter Drumlin,Main Field,N,2023,5/22/2023,7:20,Scott Handler & Marion Larson,C,0,0,0,1,0,1,1,
Dexter Drumlin,Main Field,N,2023,5/23/2023,7:42,Ed Bogle,C,3,0,3,0,0,0,3,
Dexter Drumlin,Main Field,N,2023,5/25/2023,7:35,Eric Mueller,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/29/2023,7:07,Scott Handler & Marion Larson,C,0,0,0,1,0,1,1,
Dexter Drumlin,Main Field,N,2023,5/30/2023,6:28,Valerie Burdette & Becky Harris,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/6/2023,7:25,Scott Handler & Marion Larson,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/7/2023,7:38,Ed Bogle,C,2,0,2,3,0,3,5,
Dexter Drumlin,Main Field,N,2023,6/8/2023,6:54,Eric Mueller,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/12/2023,7:08,Scott Handler & Marion Larson,C,0,0,0,2,0,2,2,
Dexter Drumlin,Main Field,N,2023,6/15/2023,8:01,Eric Mueller,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/22/2023,7:06,Eric Mueller,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/26/2023,7:08,Scott Handler & Marion Larson,C,0,0,0,2,0,2,2,
Dexter Drumlin,Main Field,N,2023,6/29/2023,7:17,Eric Mueller,C,1,1,2,3,1,4,6,
Dexter Drumlin,Main Field,N,2023,7/6/2023,7:07,Eric Mueller,C,0,0,0,7,7,14,14,
Dexter Drumlin,Main Field,N,2023,7/9/2023,7:12,Scott Handler & Marion Larson,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/13/2023,6:51,Eric Mueller,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/17/2023,6:55,Scott Handler & Marion Larson,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/20/2023,7:14,Eric Mueller,C,N/A,N/A,17,0,0,0,17,"*Flock of M,F,J"
Dexter Drumlin,Main Field,N,2023,7/23/2023,8:09,Ed Bogle,C,N/A,N/A,8,3,0,3,12,* Flock of 8 within 50 meters 
Dexter Drumlin,Main Field,N,2023,7/24/2023,7:10,Scott Handler & Marion Larson,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/27/2023,6:56,Eric Mueller,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/27/2023,6:40,Valerie Burdette & Becky Harris,C,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/3/2023,6:45,Scott Handler & Marion Larson,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/8/2023,6:52,Scott Handler & Marion Larson,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/11/2023,7:38,Eric Mueller,D,1,0,1,0,0,0,1,
Dexter Drumlin,Main Field,N,2023,5/15/2023,6:55,Scott Handler & Marion Larson,D,1,0,1,0,0,0,1,
Dexter Drumlin,Main Field,N,2023,5/18/2023,7:57,Eric Mueller,D,1,0,1,5,0,5,6,
Dexter Drumlin,Main Field,N,2023,5/22/2023,7:11,Scott Handler & Marion Larson,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/23/2023,7:56,Ed Bogle,D,3,0,3,0,0,0,3,
Dexter Drumlin,Main Field,N,2023,5/25/2023,7:46,Eric Mueller,D,2,0,2,0,0,0,2,
Dexter Drumlin,Main Field,N,2023,5/29/2023,6:59,Scott Handler & Marion Larson,D,0,0,0,2,0,2,2,
Dexter Drumlin,Main Field,N,2023,5/30/2023,7:06,Valerie Burdette & Becky Harris,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/6/2023,7:16,Scott Handler & Marion Larson,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/7/2023,7:55,Ed Bogle,D,3,0,3,1,0,1,4,
Dexter Drumlin,Main Field,N,2023,6/8/2023,7:04,Eric Mueller,D,1,0,1,0,0,0,1,
Dexter Drumlin,Main Field,N,2023,6/12/2023,7:00,Scott Handler & Marion Larson,D,1,0,1,0,0,0,1,
Dexter Drumlin,Main Field,N,2023,6/15/2023,8:12,Eric Mueller,D,1,0,1,1,0,1,2,
Dexter Drumlin,Main Field,N,2023,6/22/2023,7:18,Eric Mueller,D,0,0,0,1,1,2,2,
Dexter Drumlin,Main Field,N,2023,6/26/2023,7:02,Scott Handler & Marion Larson,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/29/2023,7:27,Eric Mueller,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/6/2023,7:17,Eric Mueller,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/9/2023,7:02,Scott Handler & Marion Larson,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/13/2023,7:02,Eric Mueller,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/17/2023,6:47,Scott Handler & Marion Larson,D,0,0,0,2,0,2,2,
Dexter Drumlin,Main Field,N,2023,7/20/2023,7:24,Eric Mueller,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/23/2023,8:20,Ed Bogle,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/24/2023,6:59,Scott Handler & Marion Larson,D,0,0,0,N/A,N/A,2,2,
Dexter Drumlin,Main Field,N,2023,7/27/2023,7:06,Eric Mueller,D,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/27/2023,7:10,Valerie Burdette & Becky Harris,D,0,0,0,N/A,N/A,3,3,*No Sex ID
Dexter Drumlin,Main Field,N,2023,5/3/2023,7:18,Scott Handler & Marion Larson,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,5/8/2023,7:24,Scott Handler & Marion Larson,E,0,0,0,1,0,1,1,
Dexter Drumlin,Main Field,N,2023,5/11/2023,7:49,Eric Mueller,E,0,0,0,1,0,1,1,*Noted many bobolinks in farm field next to to the property 
Dexter Drumlin,Main Field,N,2023,5/15/2023,7:28,Scott Handler & Marion Larson,E,0,0,0,2,0,2,2,
Dexter Drumlin,Main Field,N,2023,5/18/2023,8:14,Eric Mueller,E,2,0,2,3,0,3,5,
Dexter Drumlin,Main Field,N,2023,5/22/2023,7:44,Scott Handler & Marion Larson,E,0,0,0,4,0,4,4,
Dexter Drumlin,Main Field,N,2023,5/23/2023,8:18,Ed Bogle,E,2,0,2,0,0,0,2,
Dexter Drumlin,Main Field,N,2023,5/25/2023,8:03,Eric Mueller,E,2,0,2,0,0,0,2,
Dexter Drumlin,Main Field,N,2023,5/29/2023,7:29,Scott Handler & Marion Larson,E,0,0,0,1,0,1,1,
Dexter Drumlin,Main Field,N,2023,5/30/2023,6:43,Valerie Burdette & Becky Harris,E,0,0,0,2,1,3,3,
Dexter Drumlin,Main Field,N,2023,6/6/2023,7:50,Scott Handler & Marion Larson,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/7/2023,8:12,Ed Bogle,E,7,0,7,0,0,0,7,
Dexter Drumlin,Main Field,N,2023,6/8/2023,7:24,Eric Mueller,E,0,0,0,0,1,1,1,
Dexter Drumlin,Main Field,N,2023,6/12/2023,7:32,Scott Handler & Marion Larson,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/15/2023,8:33,Eric Mueller,E,1,0,1,0,0,0,1,
Dexter Drumlin,Main Field,N,2023,6/22/2023,7:36,Eric Mueller,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/26/2023,7:33,Scott Handler & Marion Larson,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/29/2023,7:43,Eric Mueller,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/6/2023,7:34,Eric Mueller,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/9/2023,7:38,Scott Handler & Marion Larson,E,0,0,0,2,0,2,2,
Dexter Drumlin,Main Field,N,2023,7/13/2023,7:28,Eric Mueller,E,0,0,0,4,N/A,18,18,* 14 mix of females and Juveniles
Dexter Drumlin,Main Field,N,2023,7/17/2023,7:15,Scott Handler & Marion Larson,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/20/2023,7:46,Eric Mueller,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/23/2023,8:37,Ed Bogle,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/24/2023,7:29,Scott Handler & Marion Larson,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,7/27/2023,7:25,Eric Mueller,E,0,0,0,0,0,0,0,
Dexter Drumlin,Main Field,N,2023,6/27/2023,6:53,Valerie Burdette & Becky Harris,E,0,0,0,N/A,N/A,5,5,*No Sex ID
Doyle,Main Field,N,2023,5/23/2023,7:10,Jon Skinner,A,0,0,0,1,0,1,1,
Doyle,Main Field,N,2023,5/25/2023,9:10,Marcia Bologna ,A,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/31/2023,6:20,Jon Skinner,A,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/7/2023,7:33,Mead Binhammer,A,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/10/2023,8:42,Mead Binhammer,A,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/7/2023,7:00,Jon Skinner,A,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/14/2023,6:22,Jon Skinner,A,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/14/2023,7:42,Mead Binhammer,A,0,0,0,1,0,1,1,
Doyle,Main Field,N,2023,6/21/2023,6:27,Jon Skinner,A,0,0,0,1,0,1,1,
Doyle,Main Field,N,2023,7/19/2023,7:51,Jon Skinner,A,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/5/2023,7:31,Jon Skinner,A,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/26/2023,7:23,Jon Skinner,A,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/5/2023,7:40,Mead Binhammer,A,0,0,0,2,0,2,2,
Doyle,Main Field,N,2023,7/21/2023,8:00,Mead Binhammer,A,0,0,0,2,1,3,3,
Doyle,Main Field,N,2023,5/23/2023,7:20,Jon Skinner,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/25/2023,9:18,Marcia Bologna ,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/31/2023,6:30,Jon Skinner,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/7/2023,7:40,Mead Binhammer,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/10/2023,8:50,Mead Binhammer,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/7/2023,7:10,Jon Skinner,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/14/2023,6:33,Jon Skinner,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/14/2023,7:50,Mead Binhammer,B,1,1,2,1,0,1,3,
Doyle,Main Field,N,2023,6/21/2023,6:44,Jon Skinner,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/19/2023,8:00,Jon Skinner,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/5/2023,7:41,Jon Skinner,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/26/2023,7:34,Jon Skinner,B,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/5/2023,7:51,Mead Binhammer,B,1,1,2,0,0,0,2,
Doyle,Main Field,N,2023,7/21/2023,8:07,Mead Binhammer,B,0,0,0,3,2,5,5,
Doyle,Main Field,N,2023,5/23/2023,7:30,Jon Skinner,C,0,0,0,1,0,1,1,
Doyle,Main Field,N,2023,5/25/2023,9:25,Marcia Bologna ,C,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/31/2023,6:40,Jon Skinner,C,0,0,0,0,0,0,0,
